기준년월,지역코드,통합시군구코드,지원센터코드,기부자구분코드,기부사업장종류코드,기부자명,기부금액,기부건수,기부자수
202006,부산,부산진구,S50701,기업(개인사업자),"식품제조,가공업",코코로 베이커리,10928500.0,1,1
202006,부산,부산진구,S50701,단체,기타,부산진구청,3148000.0,14,1
202006,부산,부산진구,S50701,기업(개인사업자),"식품 도,소매업",각시축산,1200000.0,4,1
202006,부산,부산진구,S50701,기업(개인사업자),"즉석판매,제조가공업",바게트제작소,3890100.0,30,1
202006,부산,부산진구,S50701,기업(개인사업자),"식품제조,가공업",제일식육점,300000.0,1,1
202006,부산,부산진구,S50701,단체,기타,부산진구푸드마켓,2444300.0,16,1
202006,부산,금정구,S51401,기업(개인사업자),"식품제조,가공업",오뚜기,910622.0,2,1
202006,부산,금정구,S51401,기업(개인사업자),"식품 도,소매업",(주)이마트,2165489.0,4,1
202006,부산,영도구,S51501,기업(개인사업자),"식품제조,가공업",덕이네돼지국밥,625000.0,1,1
202006,부산,영도구,S51501,개인,"식품제조,가공업",개인기부자,3052450.0,2,2
202006,부산,영도구,S51501,기업(개인사업자),"즉석판매,제조가공업",(주)오뚜기,5237960.0,19,1
202006,부산,사상구,S51601,개인,"식품제조,가공업",개인기부자,140000.0,2,2
202006,부산,사상구,S51601,기업(개인사업자),"식품제조,가공업",으뜸유통주식회사,564000.0,2,1
202006,부산,사상구,S51601,기업(개인사업자),"식품제조,가공업",진이찬방,52000.0,8,1
202006,부산,사상구,S51601,기업(개인사업자),"식품제조,가공업",팔도,249260.0,3,1
202006,부산,사상구,S51601,기업(개인사업자),"식품제조,가공업",동아오츠카(주)서부산점,38592.0,1,1
202006,부산,사상구,S51601,기업(개인사업자),"식품제조,가공업",GS슈퍼마켓 주례점,343720.0,5,1
202006,부산,사상구,S51601,단체,기타,아이비어린이집,100000.0,1,1
202006,부산,사상구,S51601,기업(개인사업자),"식품 도,소매업",해성,3425400.0,5,1
202006,부산,사상구,S51601,개인,기타,개인기부자,1100000.0,2,1
202006,부산,사상구,S51601,기업(개인사업자),"식품 도,소매업",동아오츠카(경남지점),29664.0,1,1
202006,부산,사상구,S51601,기업(개인사업자),"식품제조,가공업",엄궁 농산물 검역소,750000.0,4,1
202006,부산,수영구,S58201,단체,"식품 도,소매업",(주)오뚜기,7854326.0,1,1
202006,부산,수영구,S58201,기업(개인사업자),"식품제조,가공업",파리바게뜨,1759200.0,12,1
202006,부산,수영구,S58201,기업(개인사업자),"식품 도,소매업",롯데제과(주),13697130.0,15,1
202006,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",(주)만해,0.0,4,1
202006,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",달 보드레,0.0,4,1
202006,부산,기장군,S63901,기업(개인사업자),"식품제조,가공업",박현철 베이커리,2248700.0,18,1
202006,부산,기장군,S63901,기업(개인사업자),"식품 도,소매업",(주)카페드220볼트,3885300.0,19,1
202006,부산,기장군,S63901,기업(개인사업자),"식품제조,가공업",가림에프앤씨,159200.0,1,1
202006,부산,연제구,S64701,기업(개인사업자),"식품 도,소매업",민유통,992000.0,15,1
202006,부산,연제구,S64701,기업(개인사업자),"식품 도,소매업",주식회사 담터에프엔비 Damtuh F&B Corp.,6365150.0,6,1
202006,부산,연제구,S64701,기업(개인사업자),"식품 도,소매업",로얄제과(주),8050800.0,2,1
202006,부산,연제구,S64701,기업(개인사업자),"식품 도,소매업",협신자동차서비스주식회사,1879100.0,18,1
202006,부산,연제구,S64701,기업(개인사업자),기타,열린한의원,5000000.0,1,1
202006,부산,연제구,S64701,개인,일반가정,개인기부자,589800.0,8,5
202006,부산,연제구,S64701,개인,기타,개인기부자,200000.0,1,1
202006,부산,강서구,S64801,기업(개인사업자),"식품 도,소매업",잇츠팡(it's pan),220000.0,2,1
202007,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",농업회사법인주식회사 한파밍,3960000.0,2,1
202007,부산,연제구,S02501,기업(개인사업자),기타,일우산업,192816000.0,2,1
202007,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",현대축산유통,520000.0,1,1
202007,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",코카콜라음료 주식회사,6395946.0,1,1
202007,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",주식회사 엔젯오리진,497664000.0,1,1
202007,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",주식회사 라이프앤쿡,7595000.0,1,1
202007,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",(주)황금밭유통,10480000.0,1,1
202007,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",(주)하이랜드푸드,25453489.0,1,1
202007,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",(주)남상푸드,46553355.0,1,1
202007,부산,연제구,S02501,기업(개인사업자),"식품제조,가공업",주식회사 한우사랑,14647200.0,2,1
202007,부산,연제구,S02501,기업(개인사업자),"식품제조,가공업",롯데제과(주),21087580.0,23,1
202007,부산,연제구,S02501,기업(개인사업자),"식품제조,가공업",동아제과,9590400.0,1,1
202007,부산,연제구,S02501,기업(개인사업자),"식품제조,가공업",(주)효성어묵,1333510.0,3,1
202007,부산,연제구,S02501,기업(개인사업자),"식품제조,가공업",(주)오복식품,1845588.0,2,1
202007,부산,서구,S02701,기업(개인사업자),"식품제조,가공업",파리바게트 아미동점,1412400.0,4,1
202007,부산,서구,S02701,기업(개인사업자),"식품제조,가공업",파리바게뜨 동대신점,1287100.0,7,1
202007,부산,서구,S02701,기업(개인사업자),식품 접객업,새벽찬,495000.0,1,1
202007,부산,서구,S02701,기업(개인사업자),"식품 도,소매업",파리바게트 부산역사점,1886200.0,7,1
202007,부산,서구,S02701,기업(개인사업자),"식품제조,가공업",파리바게트부민점,569100.0,1,1
202007,부산,동구,S02801,기업(개인사업자),"식품제조,가공업",(주)크리스피크림 롯데백부산점,193861.0,11,1
202007,부산,동구,S02801,단체,"즉석판매,제조가공업",루반도르 제과점,4100000.0,31,1
202007,부산,동구,S02801,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 부산범냇골점,1303800.0,30,1
202007,부산,영도구,S02901,기업(개인사업자),"식품제조,가공업",파리바게뜨 동삼점,1049000.0,4,1
202007,부산,영도구,S02901,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 영도남항점,1231600.0,4,1
202007,부산,영도구,S02901,기업(개인사업자),"식품 도,소매업",릴리웰 주식회사,28710000.0,1,1
202007,부산,영도구,S02901,기업(개인사업자),"식품제조,가공업",서울떡집,800000.0,4,1
202007,부산,영도구,S02901,단체,집단 급식소,부산체육고등학교,640000.0,5,1
202007,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 당감쌍용점(현재),992960.0,1,1
202007,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",공가네빵집(개금점),995040.0,1,1
202007,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",뚜레쥬르 서면점,1084724.0,1,1
202007,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",베이커스 서면점,1244000.0,1,1
202007,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",자연드림,1207600.0,1,1
202007,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 초읍대공원점,836100.0,1,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",자연드림 명륜점,2693670.0,3,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",이동채베이커리,430000.0,3,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",온식빵,121500.0,1,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",쉬프렘 베이커리,3065900.0,3,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",베이커스 비앙,2379000.0,20,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",뚜레쥬르 사직점,971500.0,18,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",대원어묵,195000.0,5,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",다담 블랑제리,70700.0,3,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",낙민파리바게트,453800.0,14,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",파리바게뜨(동래역점),1624900.0,30,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",흰여울,192100.0,1,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",파리바게트안락강변점,514600.0,23,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",파리바게트명륜점,446100.0,4,1
202007,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",코숑과자점(안락점),516900.0,13,1
202007,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",메츠과자점,854600.0,8,1
202007,부산,남구,S03201,기업(개인사업자),"식품제조,가공업",던킨도너츠비아이에프씨몰점,995800.0,10,1
202007,부산,남구,S03201,기업(개인사업자),"식품제조,가공업",뚜레쥬르 용당점,51700.0,2,1
202007,부산,남구,S03201,기업(개인사업자),"식품제조,가공업",미상주먹김밥,237000.0,8,1
202007,부산,남구,S03201,기업(개인사업자),"식품제조,가공업",바게트제작소,961700.0,9,1
202007,부산,남구,S03201,기업(개인사업자),"식품제조,가공업",찰리베이커리,1396200.0,12,1
202007,부산,남구,S03201,기업(개인사업자),"식품제조,가공업",푸드맘월드주식회사,167500.0,5,1
202007,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 대연점,737600.0,8,1
202007,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 용호성모점,144900.0,3,1
202007,부산,남구,S03201,단체,"즉석판매,제조가공업",파리바게뜨 경성대점,1418800.0,12,1
202007,부산,남구,S03201,단체,"식품 도,소매업",자연드림 용호점,779700.0,3,1
202007,부산,북구,S03301,단체,"즉석판매,제조가공업",파리바게트(화명대림점)박태숙,548000.0,10,1
202007,부산,북구,S03301,단체,"즉석판매,제조가공업",파리바게트(신만덕점)강병민,370000.0,12,1
202007,부산,북구,S03301,단체,"즉석판매,제조가공업",파리바게트(삼성점)이영진,874900.0,15,1
202007,부산,북구,S03301,단체,"즉석판매,제조가공업",파리바게트(덕천점)직영,5205400.0,23,1
202007,부산,북구,S03301,단체,"즉석판매,제조가공업",뚜레쥬르(덕천점),1896800.0,14,1
202007,부산,북구,S03301,기업(개인사업자),기타,보건환경연구원,4000000.0,1,1
202007,부산,북구,S03301,기업(개인사업자),"즉석판매,제조가공업",자연드림 화명점,4463170.0,43,1
202007,부산,북구,S03301,기업(개인사업자),"즉석판매,제조가공업",세븐일레븐 방통대점,133000.0,8,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",풍성호,132000.0,1,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",파티쉐 안동현,370300.0,3,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",파리바게트(북구화명),230500.0,6,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",파리바게뜨(만덕역점),1215600.0,19,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",크로크로 화명점,385020.0,13,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",자연드림 카이져,650490.0,28,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",자연드림 만덕점,950340.0,40,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",오(OH!),838800.0,10,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",마들렌 과자점,129900.0,4,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",드래곤과자점(만덕),1438000.0,15,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",GS수퍼마켓(화명점),2545624.0,23,1
202007,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",GS수퍼마켓(만덕점),651571.0,21,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",GS슈퍼 대동점,4576122.0,15,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",파리바게트해운대센텀점,914000.0,19,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",(주)제이제이씨 네트웍스(송사부),665600.0,15,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",플라잉스콘,4543200.0,30,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",해운대종합사회복지관,19800000.0,1,1
202007,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",고메빵집,3246600.0,25,1
202007,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 마린점,1983300.0,14,1
202007,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 반여점,1795600.0,31,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품 도,소매업",자연드림 좌동점,1640870.0,29,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품 도,소매업",주식회사 쿱스토어부산(마린시티),1968100.0,31,1
202007,부산,해운대구,S03401,기업(개인사업자),기타,갓식빵,98900.0,5,1
202007,부산,해운대구,S03401,기업(개인사업자),기타,소담베이커리,757300.0,12,1
202007,부산,해운대구,S03401,기업(개인사업자),기타,유동커피장산,1655000.0,8,1
202007,부산,해운대구,S03401,단체,"즉석판매,제조가공업",파리바게뜨 좌동,1354400.0,28,1
202007,부산,해운대구,S03401,단체,"식품 도,소매업",파티세리 곽,570000.0,15,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 해운대장산점,4171000.0,31,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 해운대수비점,677300.0,14,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 재송점,2285600.0,23,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",쿱스토어 장산점,998400.0,31,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",자미당 장산점,354600.0,18,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",유동커피,1657500.0,16,1
202007,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",뚜레쥬르 장산역점,1399732.0,31,1
202007,부산,사하구,S03501,기업(개인사업자),기타,사하구청,250000.0,2,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",(주)영남웰푸드,171600.0,1,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",CJ제일제당,10800000.0,4,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",갓식빵 낫개점,1148100.0,13,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",떡따시네,390000.0,2,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",또아식빵,108900.0,4,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",마카롱블라썸,73400.0,6,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",몽블레,191900.0,9,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",쉐라미,52300.0,1,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",신평럭키 파리바게트,2576800.0,22,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",앙빵 (장림점),530400.0,18,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",이지요661,641800.0,7,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",키다리아저씨,309500.0,7,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",파리바게뜨 다대롯데점,121100.0,16,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",파리바게뜨 부산다대삼환점,731900.0,21,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",파리바게뜨(사하점),1593500.0,23,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",폼드팡사하점점,792000.0,10,1
202007,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",혜성떡방,170000.0,1,1
202007,부산,사하구,S03501,기업(개인사업자),"즉석판매,제조가공업",앙또르 과자점,118000.0,1,1
202007,부산,사하구,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 몰운대점,754600.0,21,1
202007,부산,사하구,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 장림점,256700.0,13,1
202007,부산,사하구,S03501,기업(개인사업자),"즉석판매,제조가공업",파리파게뜨다대현대점,342800.0,20,1
202007,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨 괴정 동양점,87200.0,5,1
202007,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨 하단역점,802300.0,20,1
202007,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨 하단오거리점,973300.0,12,1
202007,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨다대본동점,143400.0,8,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",데일리 팡,1735900.0,23,1
202007,부산,금정구,S03601,기업(개인사업자),기타,웰빙쌀빵,1156400.0,19,1
202007,부산,금정구,S03601,기업(개인사업자),기타,송스베이커리,2363700.0,21,1
202007,부산,금정구,S03601,기업(개인사업자),"식품 도,소매업",(주)송림수산,12500000.0,1,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",파리바게트 부산대역앞점,1230200.0,20,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",파리바게뜨 금정점,618400.0,14,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",파리바게뜨 구서역점,295700.0,1,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",이흥용 과자점,2648800.0,22,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",옛찬,184000.0,1,1
202007,부산,금정구,S03601,기업(개인사업자),기타,윤하섭베이커리,37900.0,1,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",살롱드보네,1144300.0,13,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",더 빵,127900.0,2,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",빵공장다옴,488200.0,14,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",몽레브베이커리,1052100.0,15,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",뚜레쥬르부산대푸르지오점,1476000.0,19,1
202007,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",던킨도너츠 금정롯데마트,919500.0,11,1
202007,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",파리바게트(국제신도시),586100.0,14,1
202007,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",자연드림(국제신도시점),1232660.0,22,1
202007,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",자연드림,1066850.0,24,1
202007,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",빵긋한 하루,488400.0,12,1
202007,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",빵굽는남자,101300.0,2,1
202007,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",베이커스245,1187700.0,18,1
202007,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",미미당,334800.0,1,1
202007,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",두손반찬,375000.0,14,1
202007,부산,강서구,S03701,기업(개인사업자),기타,파리바게트 명지퀸덤점(2015),705600.0,12,1
202007,부산,강서구,S03701,기업(개인사업자),"식품 도,소매업",해담,4532000.0,1,1
202007,부산,강서구,S03701,기업(개인사업자),"식품 도,소매업",(주)오뚜기,5159436.0,199,1
202007,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",크리스피크림부산명지점,35100.0,1,1
202007,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",다온브레드,163400.0,7,1
202007,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",던킨도너츠 [부산시청역사점],2760800.0,23,1
202007,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",빠리장제과점,613200.0,8,1
202007,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",빵85,674300.0,7,1
202007,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",빵에 반하다,149500.0,4,1
202007,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",이흥용과자점,2031700.0,23,1
202007,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",파리바게뜨 부산시청,997400.0,23,1
202007,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",파리바게뜨(거제시장점),511000.0,11,1
202007,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",파리바게트 교대점,189000.0,9,1
202007,부산,연제구,S03801,기업(개인사업자),"식품 도,소매업",자연드림(종사업자05),623100.0,16,1
202007,부산,연제구,S03801,개인,"식품제조,가공업",개인기부자,596300.0,2,1
202007,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",구자윤과자점,2473800.0,12,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",페팽과자점,576400.0,8,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",꽃피는4월밀익는5월,297500.0,2,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",마들린느,218300.0,5,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",방아쟁이,80000.0,1,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",아티성블랑제리,609700.0,3,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",영천떡방,38000.0,1,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",유동커피 민락점,152500.0,1,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",자연드림 남천점,412690.0,5,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",정인족발,1800000.0,2,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",파리바게트 센텀포레점,10300.0,1,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",파리바게트(병무청SK),225700.0,7,1
202007,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",파리바게트(수변),125400.0,3,1
202007,부산,수영구,S03901,기업(개인사업자),"식품 도,소매업",구자윤제과점,649300.0,2,1
202007,부산,수영구,S03901,기업(개인사업자),"식품 도,소매업",뚜레쥬르(대남),98400.0,2,1
202007,부산,수영구,S03901,단체,"식품제조,가공업",김영표과자점,60000.0,1,1
202007,부산,기장군,S04101,기업(개인사업자),"식품 도,소매업",파리바게트정관광장점,235900.0,7,1
202007,부산,기장군,S04101,단체,"식품제조,가공업",기장군농업기술센터,320000.0,1,1
202007,부산,기장군,S04101,기업(개인사업자),"식품제조,가공업",(주)가림에프앤씨,1142500.0,3,1
202007,부산,동래구,S40001,단체,"식품 도,소매업",동부청과(주),153000.0,3,1
202007,부산,동래구,S40001,기업(개인사업자),기타,코코로브레드,5414400.0,13,1
202007,부산,동래구,S40001,기업(개인사업자),"식품 도,소매업",(주)오뚜기,3045944.0,1,1
202007,부산,동래구,S40001,기업(개인사업자),"식품제조,가공업",쿠루미,1079000.0,22,1
202007,부산,동래구,S40001,기업(개인사업자),"식품제조,가공업",우리쌀유통,100000.0,1,1
202007,부산,동래구,S40001,단체,"식품제조,가공업",(주)메가마트동래점,138600.0,1,1
202007,부산,북구,S40101,기업(개인사업자),"식품제조,가공업",주식회사 팔도,249260.0,3,1
202007,부산,북구,S40101,기업(개인사업자),"식품제조,가공업",북부산상사,4800871.0,1,1
202007,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",마조아베이커리,1830000.0,9,1
202007,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",(주)오뚜기,2923041.0,20,1
202007,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",(주)팔도,249260.0,3,1
202007,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",더데이지,4937310.0,29,1
202007,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",뚜레쥬르 센텀점,3095700.0,31,1
202007,부산,해운대구,S40201,기업(개인사업자),"즉석판매,제조가공업",(주)고래사,400000.0,4,1
202007,부산,해운대구,S40201,단체,"식품제조,가공업",(주)동부청과,153000.0,3,1
202007,부산,해운대구,S40201,단체,"식품제조,가공업",롤링핀 장산점,99000.0,2,1
202007,부산,해운대구,S40201,단체,"식품제조,가공업",부산중앙청과,220000.0,2,1
202007,부산,해운대구,S40201,단체,기타,해운대구청,10635550.0,3,1
202007,부산,해운대구,S40201,단체,기타,해운대종합사회복지관,10890000.0,1,1
202007,부산,해운대구,S40201,개인,"식품제조,가공업",개인기부자,1710000.0,1,1
202007,부산,해운대구,S40201,개인,기타,개인기부자,0.0,1,1
202007,부산,서구,S40301,단체,"식품제조,가공업",(주)오뚜기,9240.0,1,1
202007,부산,남구,S48201,개인,기타,개인기부자,220000.0,1,1
202007,부산,남구,S48201,개인,"식품제조,가공업",개인기부자,17910.0,3,1
202007,부산,남구,S48201,단체,기타,(재)인각선원,550000.0,2,1
202007,부산,남구,S48201,기업(개인사업자),"식품 도,소매업",오뜨베이커리,586200.0,6,1
202007,부산,남구,S48201,기업(개인사업자),"식품 도,소매업",(주)오뚜기,4805292.0,236,1
202007,부산,남구,S48201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 문현점,2482800.0,14,1
202007,부산,남구,S48201,기업(개인사업자),"즉석판매,제조가공업",박재현베이커리,814400.0,18,1
202007,부산,남구,S48201,기업(개인사업자),"식품제조,가공업",한탑,405000.0,1,1
202007,부산,남구,S48201,기업(개인사업자),"식품제조,가공업",파리바게트 부산남구청점,1638000.0,15,1
202007,부산,남구,S48201,기업(개인사업자),"식품제조,가공업",블럭제빵소,1015800.0,5,1
202007,부산,남구,S48201,기업(개인사업자),"식품제조,가공업",브레드365,209500.0,9,1
202007,부산,중구,S49001,기업(개인사업자),"식품 도,소매업",(주)오뚜기,18160536.0,839,1
202007,부산,사하구,S50101,개인,일반가정,개인기부자,400000.0,4,1
202007,부산,사하구,S50101,기업(개인사업자),"식품제조,가공업",주식회사 새난,2000000.0,4,1
202007,부산,사하구,S50101,기업(개인사업자),"식품 도,소매업",부산우유암남대리점,242000.0,4,1
202007,부산,사하구,S50101,기업(개인사업자),"식품제조,가공업",(주)오뚜기,2643157.0,1,1
202007,부산,부산진구,S50701,기업(개인사업자),"식품 도,소매업",GS리테일(초읍점),720780.0,7,1
202007,부산,부산진구,S50701,기업(개인사업자),"즉석판매,제조가공업",바게트제작소,3293500.0,31,1
202007,부산,부산진구,S50701,단체,기타,부산진구푸드마켓,1862200.0,14,1
202007,부산,부산진구,S50701,기업(개인사업자),기타,궐성종합유통,2796000.0,1,1
202007,부산,부산진구,S50701,기업(개인사업자),"식품 도,소매업",각시축산,900000.0,3,1
202007,부산,부산진구,S50701,기업(개인사업자),"식품제조,가공업",코코로 베이커리,11105700.0,1,1
202007,부산,부산진구,S50701,기업(개인사업자),"식품제조,가공업",제일식육점,300000.0,1,1
202007,부산,부산진구,S50701,기업(개인사업자),"식품제조,가공업",오뚜기,4638482.0,3,1
202007,부산,금정구,S51401,기업(개인사업자),"식품 도,소매업",(주)웨이닝코리아 부산지사,3079400.0,1,1
202007,부산,금정구,S51401,기업(개인사업자),"식품제조,가공업",오뚜기,925942.0,2,1
202007,부산,금정구,S51401,기업(개인사업자),"식품제조,가공업",파리바게뜨 부산대점,928900.0,9,1
202007,부산,금정구,S51401,기업(개인사업자),"즉석판매,제조가공업",윤하섭베이커리,410800.0,10,1
202007,부산,영도구,S51501,기업(개인사업자),"즉석판매,제조가공업",(주)오뚜기,4337946.0,19,1
202007,부산,영도구,S51501,개인,"식품제조,가공업",개인기부자,4230500.0,2,2
